Make,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City (L/100 km),Fuel Consumption(Hwy (L/100 km)),Fuel Consumption(Comb (L/100 km)),Fuel Consumption(Comb (mpg)),CO2 Emissions(g/km),Smog Rating,AllOrFourWheelDrive,NumberOfGears,isCVT,Log Fuel Consumption(Comb (L/100 km)),Log CO2 Emissions(g/km),Log Engine Size(L),Log Fuel Consumption(Hwy (L/100 km)),Log Fuel Consumption(City (L/100 km))
Mercedes-Benz,Small,3.0,equal to 6,A,L,11.0,8.3,9.8,29,229,6,True,9.0,False,2.2823823856765264,5.43372200355424,1.0986122886681098,2.1162555148025524,2.3978952727983707
Mercedes-Benz,SUV: Small,2.0,smaller/equal to 5,AM,L,10.3,7.3,9.0,31,210,5,True,8.0,False,2.1972245773362196,5.3471075307174685,0.6931471805599453,1.9878743481543455,2.33214389523559
Mercedes-Benz,SUV: Small,2.0,smaller/equal to 5,AM,L,10.9,7.9,9.5,30,224,5,True,8.0,False,2.2512917986064953,5.4116460518550396,0.6931471805599453,2.066862759472976,2.388762789235098
Mercedes-Benz,SUV: Small,2.0,smaller/equal to 5,A,L,11.5,9.1,10.4,27,242,6,True,9.0,False,2.341805806147327,5.488937726156687,0.6931471805599453,2.2082744135228043,2.4423470353692043
Mercedes-Benz,SUV: Small,2.0,smaller/equal to 5,A,L,11.5,8.5,10.1,28,237,6,True,9.0,False,2.312535423847214,5.4680601411351315,0.6931471805599453,2.1400661634962708,2.4423470353692043
Mercedes-Benz,SUV: Standard,2.0,smaller/equal to 5,A,L,12.1,8.9,10.7,26,250,5,True,9.0,False,2.3702437414678603,5.521460917862246,0.6931471805599453,2.186051276738094,2.4932054526026954
Mercedes-Benz,SUV: Standard,3.0,equal to 6,A,L,11.4,9.3,10.4,27,244,6,True,9.0,False,2.341805806147327,5.497168225293202,1.0986122886681098,2.2300144001592104,2.4336133554004498
Mercedes-Benz,SUV: Standard,3.0,equal to 6,A,L,11.7,9.2,10.5,27,247,6,True,9.0,False,2.3513752571634776,5.5093883366279774,1.0986122886681098,2.2192034840549946,2.4595888418037104
Mercedes-Benz,SUV: Standard,3.0,equal to 6,A,L,12.8,10.0,11.5,25,269,6,True,9.0,False,2.4423470353692043,5.594711379601839,1.0986122886681098,2.302585092994046,2.5494451709255714
Mercedes-Benz,Small,4.0,larger/equal to 8,A,L,15.2,9.9,12.9,22,301,5,True,9.0,False,2.5572273113676265,5.707110264748875,1.3862943611198906,2.2925347571405443,2.7212954278522306
Mercedes-Benz,Small,2.0,smaller/equal to 5,A,L,12.6,10.1,11.5,25,267,6,False,9.0,False,2.4423470353692043,5.58724865840025,0.6931471805599453,2.312535423847214,2.533696813957432
Mercedes-Benz,Small,2.0,smaller/equal to 5,A,L,12.6,10.1,11.5,25,267,6,False,9.0,False,2.4423470353692043,5.58724865840025,0.6931471805599453,2.312535423847214,2.533696813957432
Mercedes-Benz,Small,2.0,smaller/equal to 5,A,L,13.3,10.6,12.1,23,282,6,False,9.0,False,2.4932054526026954,5.641907070938114,0.6931471805599453,2.3608540011180215,2.5877640352277083
Mercedes-Benz,Small,3.0,equal to 6,A,L,11.4,8.0,9.9,29,231,6,True,9.0,False,2.2925347571405443,5.442417710521793,1.0986122886681098,2.0794415416798357,2.4336133554004498
Mercedes-Benz,Small,4.0,larger/equal to 8,A,L,14.3,9.5,12.2,23,285,5,True,9.0,False,2.501435951739211,5.652489180268651,1.3862943611198906,2.2512917986064953,2.6602595372658615
MINI,Large,1.5,smaller/equal to 5,AM,L,8.2,6.2,7.3,39,170,7,False,7.0,False,1.9878743481543455,5.135798437050262,0.4054651081081644,1.824549292051046,2.1041341542702074
MINI,Large,1.5,smaller/equal to 5,M,L,8.7,6.3,7.6,37,177,7,False,smaller/equal to 6,False,2.028148247292285,5.176149732573829,0.4054651081081644,1.840549633397487,2.163323025660538
MINI,Large,1.5,smaller/equal to 5,AM,L,8.2,6.2,7.3,39,170,7,False,7.0,False,1.9878743481543455,5.135798437050262,0.4054651081081644,1.824549292051046,2.1041341542702074
MINI,Large,1.5,smaller/equal to 5,M,L,8.7,6.3,7.6,37,177,7,False,smaller/equal to 6,False,2.028148247292285,5.176149732573829,0.4054651081081644,1.840549633397487,2.163323025660538
MINI,Smallest,1.5,smaller/equal to 5,AM,L,8.2,6.2,7.3,39,170,7,False,7.0,False,1.9878743481543455,5.135798437050262,0.4054651081081644,1.824549292051046,2.1041341542702074
MINI,Smallest,1.5,smaller/equal to 5,M,L,8.7,6.3,7.6,37,177,7,False,smaller/equal to 6,False,2.028148247292285,5.176149732573829,0.4054651081081644,1.840549633397487,2.163323025660538
MINI,Mid-size,1.5,smaller/equal to 5,AS,L,10.2,7.7,9.1,31,211,7,True,8.0,False,2.2082744135228043,5.351858133476067,0.4054651081081644,2.0412203288596382,2.322387720290225
MINI,Large,2.0,smaller/equal to 5,AM,L,8.5,6.2,7.5,38,174,7,False,7.0,False,2.0149030205422647,5.159055299214529,0.6931471805599453,1.824549292051046,2.1400661634962708
MINI,Large,2.0,smaller/equal to 5,M,L,10.5,7.3,9.1,31,211,7,False,smaller/equal to 6,False,2.2082744135228043,5.351858133476067,0.6931471805599453,1.9878743481543455,2.3513752571634776
MINI,Large,2.0,smaller/equal to 5,AM,L,8.5,6.2,7.5,38,174,7,False,7.0,False,2.0149030205422647,5.159055299214529,0.6931471805599453,1.824549292051046,2.1400661634962708
MINI,Large,2.0,smaller/equal to 5,M,L,10.5,7.3,9.1,31,211,7,False,smaller/equal to 6,False,2.2082744135228043,5.351858133476067,0.6931471805599453,1.9878743481543455,2.3513752571634776
MINI,Mid-size,2.0,smaller/equal to 5,AS,L,10.2,7.4,8.9,32,207,7,True,8.0,False,2.186051276738094,5.332718793265369,0.6931471805599453,2.0014800002101243,2.322387720290225
MINI,Smallest,2.0,smaller/equal to 5,AM,L,8.8,6.5,7.8,36,182,7,False,7.0,False,2.0541237336955462,5.204006687076795,0.6931471805599453,1.8718021769015913,2.174751721484161
MINI,Smallest,2.0,smaller/equal to 5,M,L,10.1,7.1,8.8,32,205,7,False,smaller/equal to 6,False,2.174751721484161,5.3230099791384085,0.6931471805599453,1.9600947840472698,2.312535423847214
MINI,Mid-size,2.0,smaller/equal to 5,AS,L,10.4,7.5,9.1,31,212,7,True,8.0,False,2.2082744135228043,5.356586274672012,0.6931471805599453,2.0149030205422647,2.341805806147327
MINI,Large,2.0,smaller/equal to 5,AS,L,9.3,6.9,8.2,34,191,7,False,8.0,False,2.1041341542702074,5.25227342804663,0.6931471805599453,1.9315214116032138,2.2300144001592104
MINI,Large,2.0,smaller/equal to 5,M,L,10.5,7.3,9.1,31,211,7,False,smaller/equal to 6,False,2.2082744135228043,5.351858133476067,0.6931471805599453,1.9878743481543455,2.3513752571634776
MINI,Mid-size,2.0,smaller/equal to 5,AS,L,10.1,7.6,9.0,31,210,3,True,8.0,False,2.1972245773362196,5.3471075307174685,0.6931471805599453,2.028148247292285,2.312535423847214
MINI,Smallest,2.0,smaller/equal to 5,AS,L,9.6,7.2,8.5,33,198,7,False,8.0,False,2.1400661634962708,5.288267030694535,0.6931471805599453,1.9740810260220096,2.2617630984737906
MINI,Mid-size,2.0,smaller/equal to 5,AS,L,10.4,7.8,9.2,31,210,3,True,8.0,False,2.2192034840549946,5.3471075307174685,0.6931471805599453,2.0541237336955462,2.341805806147327
Mitsubishi,SUV: Small,1.5,smaller/equal to 5,AV,H,9.6,8.9,9.3,30,216,5,True,8.0,True,2.2300144001592104,5.375278407684165,0.4054651081081644,2.186051276738094,2.2617630984737906
Mitsubishi,Large,1.2,smaller/equal to 5,AV,H,6.6,5.6,6.2,46,143,5,False,7.959025470653378,True,1.824549292051046,4.962844630259907,0.1823215567939546,1.7227665977411035,1.8870696490323797
Mitsubishi,Large,1.2,smaller/equal to 5,M,H,7.1,5.8,6.5,43,151,5,False,smaller/equal to 6,False,1.8718021769015913,5.017279836814924,0.1823215567939546,1.7578579175523736,1.9600947840472698
Mitsubishi,SUV: Small,2.5,smaller/equal to 5,AV,H,9.7,7.9,8.9,32,208,6,True,8.0,True,2.186051276738094,5.337538079701318,0.9162907318741551,2.066862759472976,2.272125885509337
Mitsubishi,SUV: Small,2.0,smaller/equal to 5,AV,H,9.7,7.8,8.8,32,206,5,False,smaller/equal to 6,True,2.174751721484161,5.327876168789581,0.6931471805599453,2.0541237336955462,2.272125885509337
Mitsubishi,SUV: Small,2.0,smaller/equal to 5,AV,H,10.1,8.2,9.2,31,213,5,True,smaller/equal to 6,True,2.2192034840549946,5.3612921657094255,0.6931471805599453,2.1041341542702074,2.312535423847214
Mitsubishi,SUV: Small,2.4,smaller/equal to 5,AV,H,10.3,8.3,9.4,30,218,5,True,smaller/equal to 6,True,2.2407096892759584,5.384495062789089,0.8754687373538999,2.1162555148025524,2.33214389523559
Nissan,Mid-size,2.5,smaller/equal to 5,AV,H,9.1,6.5,7.9,36,186,7,True,7.959025470653378,True,2.066862759472976,5.225746673713202,0.9162907318741551,1.8718021769015913,2.2082744135228043
Nissan,Mid-size,2.5,smaller/equal to 5,AV,H,9.3,6.7,8.1,35,190,7,True,7.959025470653378,True,2.0918640616783932,5.247024072160486,0.9162907318741551,1.9021075263969205,2.2300144001592104
Nissan,SUV: Standard,5.6,larger/equal to 8,AS,L,17.5,12.9,15.4,18,362,3,True,7.0,False,2.7343675094195836,5.8916442118257715,1.7227665977411035,2.5572273113676265,2.8622008809294686
Nissan,Pickup truck: Standard,3.8,equal to 6,AS,H,12.8,9.5,11.3,25,266,5,False,9.0,False,2.424802725718295,5.583496308781699,1.33500106673234,2.2512917986064953,2.5494451709255714
Nissan,Pickup truck: Standard,3.8,equal to 6,AS,H,13.7,10.6,12.3,23,288,5,True,9.0,False,2.509599262378372,5.662960480135946,1.33500106673234,2.3608540011180215,2.617395832834079
Nissan,Mid-size,1.6,smaller/equal to 5,AV,H,7.7,6.6,7.2,39,169,7,False,7.959025470653378,True,1.9740810260220096,5.1298987149230735,0.47000362924573563,1.8870696490323797,2.0412203288596382
Nissan,Mid-size,3.5,equal to 6,AV,L,11.6,7.9,9.9,29,233,3,False,7.0,True,2.2925347571405443,5.4510384535657,1.252762968495368,2.066862759472976,2.451005098112319
Nissan,Small,3.5,equal to 6,AV,H,12.0,8.5,10.4,27,245,5,True,7.0,True,2.341805806147327,5.501258210544727,1.252762968495368,2.1400661634962708,2.4849066497880004
Nissan,SUV: Small,3.5,equal to 6,AS,H,11.6,9.2,10.5,27,246,5,True,9.0,False,2.3513752571634776,5.5053315359323625,1.252762968495368,2.2192034840549946,2.451005098112319
Nissan,Small,2.0,smaller/equal to 5,AV,H,8.6,7.3,8.0,35,188,6,False,8.0,True,2.0794415416798357,5.236441962829949,0.6931471805599453,1.9878743481543455,2.151762203259462
Nissan,Small,2.0,smaller/equal to 5,M,H,10.0,7.9,9.1,31,213,6,False,smaller/equal to 6,False,2.2082744135228043,5.3612921657094255,0.6931471805599453,2.066862759472976,2.302585092994046
Nissan,Small,2.0,smaller/equal to 5,AV,H,9.0,7.5,8.3,34,196,6,True,8.0,True,2.1162555148025524,5.278114659230517,0.6931471805599453,2.0149030205422647,2.1972245773362196
Nissan,SUV: Small,1.5,smaller/equal to 5,AV,H,7.8,6.5,7.2,39,169,6,False,8.0,True,1.9740810260220096,5.1298987149230735,0.4054651081081644,1.8718021769015913,2.0541237336955462
Nissan,SUV: Small,2.5,smaller/equal to 5,AV,H,9.0,7.1,8.1,35,190,7,False,8.0,True,2.0918640616783932,5.247024072160486,0.9162907318741551,1.9600947840472698,2.1972245773362196
Nissan,SUV: Small,1.5,smaller/equal to 5,AV,H,8.4,6.7,7.6,37,179,6,True,8.0,True,2.028148247292285,5.187385805840755,0.4054651081081644,1.9021075263969205,2.128231705849268
Nissan,SUV: Small,1.5,smaller/equal to 5,AV,H,8.4,6.8,7.7,37,181,6,True,8.0,True,2.0412203288596382,5.198497031265826,0.4054651081081644,1.916922612182061,2.128231705849268
Nissan,SUV: Small,2.5,smaller/equal to 5,AV,H,9.2,7.2,8.3,34,195,7,True,8.0,True,2.1162555148025524,5.272999558563747,0.9162907318741551,1.9740810260220096,2.2192034840549946
Nissan,Mid-size,2.0,smaller/equal to 5,AV,H,8.0,6.0,7.1,40,167,7,False,7.959025470653378,True,1.9600947840472698,5.117993812416755,0.6931471805599453,1.791759469228055,2.0794415416798357
Nissan,Mid-size,2.0,smaller/equal to 5,AV,H,8.2,6.1,7.3,39,171,7,False,7.959025470653378,True,1.9878743481543455,5.14166355650266,0.6931471805599453,1.8082887711792655,2.1041341542702074
Nissan,Mid-size,2.0,smaller/equal to 5,M,H,9.2,6.2,7.9,36,185,7,False,smaller/equal to 6,False,2.066862759472976,5.220355825078324,0.6931471805599453,1.824549292051046,2.2192034840549946
Nissan,Mid-size,2.0,smaller/equal to 5,M,H,9.4,6.4,8.1,35,189,7,False,smaller/equal to 6,False,2.0918640616783932,5.241747015059643,0.6931471805599453,1.8562979903656263,2.2407096892759584
Nissan,Large,1.6,smaller/equal to 5,AV,H,7.4,5.9,6.7,42,158,7,False,7.959025470653378,True,1.9021075263969205,5.062595033026967,0.47000362924573563,1.7749523509116738,2.0014800002101243
Nissan,Large,1.6,smaller/equal to 5,M,H,8.6,6.7,7.7,37,181,7,False,smaller/equal to 6,False,2.0412203288596382,5.198497031265826,0.47000362924573563,1.9021075263969205,2.151762203259462
Porsche,Smallest,2.0,smaller/equal to 5,AM,L,11.0,8.7,10.0,28,233,1,False,7.0,False,2.302585092994046,5.4510384535657,0.6931471805599453,2.163323025660538,2.3978952727983707
Porsche,Smallest,2.0,smaller/equal to 5,M,L,11.7,8.9,10.5,27,245,1,False,smaller/equal to 6,False,2.3513752571634776,5.501258210544727,0.6931471805599453,2.186051276738094,2.4595888418037104
Porsche,Smallest,2.0,smaller/equal to 5,AM,L,11.2,8.7,10.1,28,236,1,False,7.0,False,2.312535423847214,5.4638318050256105,0.6931471805599453,2.163323025660538,2.4159137783010487
Porsche,Smallest,2.0,smaller/equal to 5,M,L,11.7,8.9,10.5,27,245,1,False,smaller/equal to 6,False,2.3513752571634776,5.501258210544727,0.6931471805599453,2.186051276738094,2.4595888418037104
Porsche,Smallest,2.5,smaller/equal to 5,AM,L,12.2,9.2,10.9,26,255,1,False,7.0,False,2.388762789235098,5.541263545158426,0.9162907318741551,2.2192034840549946,2.501435951739211
Porsche,Smallest,2.5,smaller/equal to 5,M,L,12.5,9.6,11.2,25,263,1,False,smaller/equal to 6,False,2.4159137783010487,5.572154032177765,0.9162907318741551,2.2617630984737906,2.5257286443082556
Porsche,Smallest,4.0,equal to 6,AM,L,12.3,9.8,11.1,25,260,5,False,7.0,False,2.4069451083182885,5.560681631015528,1.3862943611198906,2.2823823856765264,2.509599262378372
Porsche,Smallest,4.0,equal to 6,M,L,14.0,10.0,12.2,23,284,5,False,smaller/equal to 6,False,2.501435951739211,5.648974238161206,1.3862943611198906,2.302585092994046,2.6390573296152584
Porsche,Smallest,2.0,smaller/equal to 5,AM,L,11.0,8.7,10.0,28,233,1,False,7.0,False,2.302585092994046,5.4510384535657,0.6931471805599453,2.163323025660538,2.3978952727983707
Porsche,Smallest,2.0,smaller/equal to 5,M,L,11.7,8.9,10.5,27,245,1,False,smaller/equal to 6,False,2.3513752571634776,5.501258210544727,0.6931471805599453,2.186051276738094,2.4595888418037104
Porsche,Smallest,2.0,smaller/equal to 5,AM,L,11.2,8.7,10.1,28,236,1,False,7.0,False,2.312535423847214,5.4638318050256105,0.6931471805599453,2.163323025660538,2.4159137783010487
Porsche,Smallest,2.0,smaller/equal to 5,M,L,11.7,8.9,10.5,27,245,1,False,smaller/equal to 6,False,2.3513752571634776,5.501258210544727,0.6931471805599453,2.186051276738094,2.4595888418037104
Porsche,Smallest,2.5,smaller/equal to 5,AM,L,12.2,9.2,10.9,26,255,1,False,7.0,False,2.388762789235098,5.541263545158426,0.9162907318741551,2.2192034840549946,2.501435951739211
Porsche,Smallest,2.5,smaller/equal to 5,M,L,12.5,9.6,11.2,25,263,1,False,smaller/equal to 6,False,2.4159137783010487,5.572154032177765,0.9162907318741551,2.2617630984737906,2.5257286443082556
Porsche,Smallest,4.0,equal to 6,AM,L,13.0,9.9,11.6,24,271,5,False,7.0,False,2.451005098112319,5.602118820879701,1.3862943611198906,2.2925347571405443,2.5649493574615367
Porsche,Smallest,4.0,equal to 6,M,L,14.0,10.1,12.2,23,286,5,False,smaller/equal to 6,False,2.501435951739211,5.655991810819852,1.3862943611198906,2.312535423847214,2.6390573296152584
Porsche,Smallest,4.0,equal to 6,AM,L,12.3,9.8,11.1,25,260,5,False,7.0,False,2.4069451083182885,5.560681631015528,1.3862943611198906,2.2823823856765264,2.509599262378372
Porsche,Smallest,4.0,equal to 6,M,L,14.0,10.0,12.2,23,284,5,False,smaller/equal to 6,False,2.501435951739211,5.648974238161206,1.3862943611198906,2.302585092994046,2.6390573296152584
Porsche,Smallest,4.0,equal to 6,AM,L,13.0,9.9,11.6,24,271,5,True,7.0,False,2.451005098112319,5.602118820879701,1.3862943611198906,2.2925347571405443,2.5649493574615367
Porsche,Smallest,4.0,equal to 6,M,L,14.0,10.1,12.2,23,286,5,True,smaller/equal to 6,False,2.501435951739211,5.655991810819852,1.3862943611198906,2.312535423847214,2.6390573296152584
Porsche,Smallest,3.0,equal to 6,AM,L,13.1,9.8,11.6,24,275,5,True,8.0,False,2.451005098112319,5.616771097666572,1.0986122886681098,2.2823823856765264,2.5726122302071057
Porsche,Smallest,3.0,equal to 6,AM,L,13.1,9.8,11.6,24,275,5,True,8.0,False,2.451005098112319,5.616771097666572,1.0986122886681098,2.2823823856765264,2.5726122302071057
Porsche,Smallest,3.0,equal to 6,AM,L,13.1,9.8,11.6,24,275,5,True,8.0,False,2.451005098112319,5.616771097666572,1.0986122886681098,2.2823823856765264,2.5726122302071057
Porsche,Smallest,3.0,equal to 6,AM,L,13.1,9.7,11.6,24,275,5,True,8.0,False,2.451005098112319,5.616771097666572,1.0986122886681098,2.272125885509337,2.5726122302071057
Porsche,Smallest,3.0,equal to 6,AM,L,12.9,10.2,11.7,24,274,5,True,8.0,False,2.4595888418037104,5.6131281063880705,1.0986122886681098,2.322387720290225,2.5572273113676265
Porsche,Smallest,3.0,equal to 6,M,L,12.8,9.4,11.3,25,264,5,True,7.0,False,2.424802725718295,5.575949103146316,1.0986122886681098,2.2407096892759584,2.5494451709255714
Porsche,Smallest,3.0,equal to 6,AM,L,12.9,10.2,11.7,24,273,5,True,8.0,False,2.4595888418037104,5.60947179518496,1.0986122886681098,2.322387720290225,2.5572273113676265
Porsche,Smallest,3.0,equal to 6,M,L,13.8,9.4,11.8,24,275,5,True,7.0,False,2.468099531471619,5.616771097666572,1.0986122886681098,2.2407096892759584,2.624668592163159
Porsche,Smallest,3.0,equal to 6,AM,L,13.0,10.2,11.8,24,275,5,True,8.0,False,2.468099531471619,5.616771097666572,1.0986122886681098,2.322387720290225,2.5649493574615367
Porsche,Smallest,3.0,equal to 6,M,L,13.8,9.3,11.8,24,275,5,True,7.0,False,2.468099531471619,5.616771097666572,1.0986122886681098,2.2300144001592104,2.624668592163159
Porsche,Smallest,3.0,equal to 6,AM,L,12.8,10.2,11.7,24,273,5,True,8.0,False,2.4595888418037104,5.60947179518496,1.0986122886681098,2.322387720290225,2.5494451709255714
Porsche,Smallest,3.0,equal to 6,M,L,13.8,9.8,12.0,24,281,5,True,7.0,False,2.4849066497880004,5.638354669333745,1.0986122886681098,2.2823823856765264,2.624668592163159
Porsche,Smallest,3.0,equal to 6,AM,L,13.8,10.1,12.1,23,289,5,True,8.0,False,2.4932054526026954,5.666426688112432,1.0986122886681098,2.312535423847214,2.624668592163159
Porsche,Smallest,3.0,equal to 6,M,L,13.5,9.8,11.9,24,276,5,True,7.0,False,2.4765384001174837,5.62040086571715,1.0986122886681098,2.2823823856765264,2.6026896854443837
Porsche,Smallest,3.0,equal to 6,AM,L,13.8,10.2,12.2,23,289,5,True,8.0,False,2.501435951739211,5.666426688112432,1.0986122886681098,2.322387720290225,2.624668592163159
Porsche,Smallest,3.0,equal to 6,M,L,13.8,9.6,11.9,24,278,5,True,7.0,False,2.4765384001174837,5.627621113690637,1.0986122886681098,2.2617630984737906,2.624668592163159
Porsche,Smallest,3.0,equal to 6,AM,L,13.8,10.1,12.1,23,288,5,True,8.0,False,2.4932054526026954,5.662960480135946,1.0986122886681098,2.312535423847214,2.624668592163159
Porsche,Smallest,3.0,equal to 6,M,L,13.8,10.2,12.2,23,289,5,True,7.0,False,2.501435951739211,5.666426688112432,1.0986122886681098,2.322387720290225,2.624668592163159
Porsche,Smallest,3.0,equal to 6,AM,L,13.7,10.7,12.3,23,288,5,True,8.0,False,2.509599262378372,5.662960480135946,1.0986122886681098,2.3702437414678603,2.617395832834079
Porsche,Smallest,3.0,equal to 6,M,L,14.7,10.2,12.7,22,296,5,True,7.0,False,2.5416019934645457,5.69035945432406,1.0986122886681098,2.322387720290225,2.6878474937846906
Porsche,Smallest,4.0,equal to 6,AM,L,15.6,12.7,14.3,20,334,3,True,7.0,False,2.6602595372658615,5.811140992976701,1.3862943611198906,2.5416019934645457,2.747270914255491
Porsche,Smallest,4.0,equal to 6,M,L,17.0,13.1,15.2,19,355,3,True,smaller/equal to 6,False,2.7212954278522306,5.872117789475416,1.3862943611198906,2.5726122302071057,2.833213344056216
Porsche,Smallest,4.0,equal to 6,AM,L,15.7,12.7,14.4,20,335,3,True,7.0,False,2.667228206581955,5.814130531825066,1.3862943611198906,2.5416019934645457,2.7536607123542622
Porsche,Smallest,4.0,equal to 6,M,L,16.9,13.1,15.2,19,354,3,True,smaller/equal to 6,False,2.7212954278522306,5.869296913133774,1.3862943611198906,2.5726122302071057,2.8273136219290276
Porsche,Smallest,3.0,equal to 6,AM,L,13.1,9.8,11.6,24,275,5,True,8.0,False,2.451005098112319,5.616771097666572,1.0986122886681098,2.2823823856765264,2.5726122302071057
Porsche,Smallest,3.0,equal to 6,AM,L,13.1,10.2,11.8,24,274,5,True,8.0,False,2.468099531471619,5.6131281063880705,1.0986122886681098,2.322387720290225,2.5726122302071057
Porsche,Smallest,3.0,equal to 6,M,L,13.7,9.8,11.9,24,278,5,True,7.0,False,2.4765384001174837,5.627621113690637,1.0986122886681098,2.2823823856765264,2.617395832834079
Porsche,Smallest,3.0,equal to 6,AM,L,13.6,10.7,12.3,23,287,5,True,8.0,False,2.509599262378372,5.659482215759621,1.0986122886681098,2.3702437414678603,2.6100697927420065
Porsche,Smallest,3.0,equal to 6,M,L,14.7,10.2,12.7,22,296,5,True,7.0,False,2.5416019934645457,5.69035945432406,1.0986122886681098,2.322387720290225,2.6878474937846906
Porsche,Smallest,3.7,equal to 6,AM,L,15.2,11.9,13.7,21,321,5,True,8.0,False,2.617395832834079,5.771441123130016,1.308332819650179,2.4765384001174837,2.7212954278522306
Porsche,Smallest,3.7,equal to 6,AM,L,15.6,11.8,13.9,20,324,5,True,8.0,False,2.631888840136646,5.780743515792329,1.308332819650179,2.468099531471619,2.747270914255491
Porsche,Smallest,3.7,equal to 6,AM,L,15.3,11.8,13.7,21,321,5,True,8.0,False,2.617395832834079,5.771441123130016,1.308332819650179,2.468099531471619,2.72785282839839
Porsche,Smallest,3.7,equal to 6,AM,L,16.0,11.8,14.1,20,328,5,True,8.0,False,2.6461747973841225,5.793013608384144,1.308332819650179,2.468099531471619,2.772588722239781
Porsche,SUV: Standard,3.0,equal to 6,AS,L,13.8,10.7,12.4,23,289,5,True,8.0,False,2.517696472610991,5.666426688112432,1.0986122886681098,2.3702437414678603,2.624668592163159
Porsche,SUV: Standard,3.0,equal to 6,AS,L,13.8,10.7,12.4,23,289,5,True,8.0,False,2.517696472610991,5.666426688112432,1.0986122886681098,2.3702437414678603,2.624668592163159
Porsche,SUV: Standard,2.9,equal to 6,AS,L,14.7,10.6,12.9,22,307,5,True,8.0,False,2.5572273113676265,5.726847747587197,1.0647107369924282,2.3608540011180215,2.6878474937846906
Porsche,SUV: Standard,2.9,equal to 6,AS,L,14.4,11.2,13.0,22,305,5,True,8.0,False,2.5649493574615367,5.720311776607412,1.0647107369924282,2.4159137783010487,2.667228206581955
Porsche,SUV: Standard,4.0,larger/equal to 8,AS,L,15.8,12.3,14.2,20,331,3,True,8.0,False,2.653241964607215,5.802118375377063,1.3862943611198906,2.509599262378372,2.760009940032921
Porsche,SUV: Standard,4.0,larger/equal to 8,AS,L,15.2,12.4,14.0,20,326,3,True,8.0,False,2.6390573296152584,5.786897381366708,1.3862943611198906,2.517696472610991,2.7212954278522306
Porsche,SUV: Standard,4.0,larger/equal to 8,AS,L,16.8,12.4,14.8,19,343,3,True,8.0,False,2.6946271807700692,5.8377304471659395,1.3862943611198906,2.517696472610991,2.8213788864092133
Porsche,SUV: Standard,4.0,larger/equal to 8,AS,L,15.9,12.0,14.1,20,330,3,True,8.0,False,2.6461747973841225,5.799092654460526,1.3862943611198906,2.4849066497880004,2.766319109226186
Porsche,SUV: Standard,4.0,larger/equal to 8,AS,L,16.8,12.4,14.8,19,345,3,True,8.0,False,2.6946271807700692,5.84354441703136,1.3862943611198906,2.517696472610991,2.8213788864092133
Porsche,SUV: Small,2.0,smaller/equal to 5,AM,L,12.4,9.3,11.0,26,263,5,True,7.0,False,2.3978952727983707,5.572154032177765,0.6931471805599453,2.2300144001592104,2.517696472610991
Porsche,SUV: Small,2.9,equal to 6,AM,L,13.8,10.1,12.2,23,289,5,True,7.0,False,2.501435951739211,5.666426688112432,1.0647107369924282,2.312535423847214,2.624668592163159
Porsche,SUV: Small,2.9,equal to 6,AM,L,13.5,10.7,12.2,23,290,5,True,7.0,False,2.501435951739211,5.66988092298052,1.0647107369924282,2.3702437414678603,2.6026896854443837
Porsche,Small,2.9,equal to 6,AM,L,13.1,9.8,11.6,24,274,5,True,8.0,False,2.451005098112319,5.6131281063880705,1.0647107369924282,2.2823823856765264,2.5726122302071057
Porsche,Small,2.9,equal to 6,AM,L,12.8,9.8,11.5,25,274,5,True,8.0,False,2.4423470353692043,5.6131281063880705,1.0647107369924282,2.2823823856765264,2.5494451709255714
Porsche,Small,2.9,equal to 6,AM,L,13.8,10.2,12.2,23,289,5,True,8.0,False,2.501435951739211,5.666426688112432,1.0647107369924282,2.322387720290225,2.624668592163159
Porsche,Small,2.9,equal to 6,AM,L,12.8,10.2,11.7,24,274,5,True,8.0,False,2.4595888418037104,5.6131281063880705,1.0647107369924282,2.322387720290225,2.5494451709255714
Porsche,Small,2.9,equal to 6,AM,L,12.8,9.8,11.4,25,276,5,True,8.0,False,2.4336133554004498,5.62040086571715,1.0647107369924282,2.2823823856765264,2.5494451709255714
Porsche,Small,2.9,equal to 6,AM,L,13.8,10.2,12.2,23,292,5,True,8.0,False,2.501435951739211,5.676753802268282,1.0647107369924282,2.322387720290225,2.624668592163159
Porsche,Small,2.9,equal to 6,AM,L,13.8,10.2,12.2,23,292,5,True,8.0,False,2.501435951739211,5.676753802268282,1.0647107369924282,2.322387720290225,2.624668592163159
Porsche,Small,4.0,larger/equal to 8,AM,L,15.7,11.2,13.7,21,323,3,True,8.0,False,2.617395832834079,5.777652323222656,1.3862943611198906,2.4159137783010487,2.7536607123542622
Porsche,Small,4.0,larger/equal to 8,AM,L,15.7,11.8,13.9,20,323,3,True,8.0,False,2.631888840136646,5.777652323222656,1.3862943611198906,2.468099531471619,2.7536607123542622
Porsche,Small,4.0,larger/equal to 8,AM,L,15.3,11.2,13.5,21,326,3,True,8.0,False,2.6026896854443837,5.786897381366708,1.3862943611198906,2.4159137783010487,2.72785282839839
